iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
AUT;Europe;Austria;2020-09-03;28183;442;289,857;734;0;0,143;3129,219;49,076;32,183;81,498;0;0,016;1225257;14689;136,043;1,631;13145;1,46;45,35;0,022;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-04;28495;312;302;735;1;0,286;3163,861;34,642;33,532;81,609;0,111;0,032;1236489;11232;137,29;1,247;12649;1,404;41,884;0,024;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-05;28766;271;286,143;735;0;0,286;3193,951;30,09;31,771;81,609;0;0,032;1247807;11318;138,547;1,257;12438;1,381;43,468;0,023;tests performed;31,48;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-06;28974;208;291;735;0;0,286;3217,046;23,095;32,31;81,609;0;0,032;1255825;8018;139,437;0,89;11962;1,328;41,107;0,024;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-07;29194;220;282,286;736;1;0,429;3241,473;24,427;31,343;81,72;0,111;0,048;1266223;10398;140,591;1,155;12216;1,356;43,275;0,023;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-08;29705;511;328,714;746;10;1,857;3298,21;56,737;36,498;82,83;1,11;0,206;1276477;10254;141,73;1,139;11907;1,322;36,223;0,028;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-09;30200;495;351,286;747;1;1,857;3353,171;54,961;39,004;82,941;0,111;0,206;1288059;11582;143,016;1,286;11070;1,229;31,513;0,032;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-10;30954;754;395,857;747;0;1,857;3436,889;83,718;43,953;82,941;0;0,206;1303030;14971;144,678;1,662;11110;1,234;28,066;0,036;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-11;31451;497;422,286;748;1;1,857;3492,072;55,183;46,887;83,052;0,111;0,206;1316819;13789;146,209;1,531;11476;1,274;27,176;0,037;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-12;32456;1005;527,143;750;2;2,143;3603,66;111,587;58,53;83,274;0,222;0,238;1331493;14674;147,839;1,629;11955;1,327;22,679;0,044;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-13;32951;495;568,143;754;4;2,714;3658,621;54,961;63,082;83,718;0,444;0,301;1342066;10573;149,012;1,174;12320;1,368;21,685;0,046;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-14;33335;384;591,571;756;2;2,857;3701,257;42,636;65,683;83,94;0,222;0,317;1351408;9342;150,05;1,037;12169;1,351;20,571;0,049;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-15;33884;549;597;757;1;1,571;3762,214;60,957;66,286;84,051;0,111;0,174;1364508;13100;151,504;1,455;12576;1,396;21,065;0,047;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-16;34744;860;649,143;757;0;1,429;3857,701;95,488;72,076;84,051;0;0,159;1379839;15331;153,206;1,702;13111;1,456;20,197;0,05;tests performed;36,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-17;35448;704;642;758;1;1,571;3935,868;78,167;71,283;84,162;0,111;0,174;;;;;13410;1,489;20,888;0,048;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-18;36370;922;702,714;758;0;1,429;4038,239;102,372;78,024;84,162;0;0,159;1413965;;156,996;;13878;1,541;19,749;0,051;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-19;37191;821;676,429;763;5;1,857;4129,397;91,157;75,105;84,718;0,555;0,206;1432099;18134;159,009;2,013;14372;1,596;21,247;0,047;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-20;37948;757;713,857;765;2;1,571;4213,448;84,051;79,261;84,94;0,222;0,174;1444683;12584;160,406;1,397;14660;1,628;20,536;0,049;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-21;38557;609;746;766;1;1,429;4281,067;67,619;82,83;85,051;0,111;0,159;1458095;13412;161,895;1,489;15241;1,692;20,43;0,049;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-22;39150;593;752,286;767;1;1,429;4346,909;65,842;83,528;85,162;0,111;0,159;1472647;14552;163,511;1,616;15448;1,715;20,535;0,049;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-23;39897;747;736,143;771;4;2;4429,85;82,941;81,736;85,606;0,444;0,222;1489264;16617;165,356;1,845;15632;1,736;21,235;0,047;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-24;40558;661;730;777;6;2,714;4503,242;73,392;81,053;86,272;0,666;0,301;1507782;18518;167,412;2,056;15840;1,759;21,699;0,046;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-25;41246;688;696,571;783;6;3,571;4579,632;76,39;77,342;86,938;0,666;0,397;;;;;16106;1,788;23,122;0,043;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-26;42317;1071;732,286;786;3;3,286;4698,548;118,915;81,307;87,271;0,333;0,365;1545634;;171,615;;16219;1,801;22,148;0,045;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-27;42940;623;713,143;787;1;3,143;4767,721;69,173;79,182;87,382;0,111;0,349;1555499;9865;172,71;1,095;15831;1,758;22,199;0,045;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-28;43466;526;701,286;787;0;3;4826,124;58,403;77,865;87,382;0;0,333;1569992;14493;174,32;1,609;15985;1,775;22,794;0,044;tests performed;37,04;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-29;43885;419;676,429;790;3;3,286;4872,646;46,522;75,105;87,715;0,333;0,365;1586578;16586;176,161;1,842;16276;1,807;24,062;0,042;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-09-30;44607;722;672,857;796;6;3,571;4952,811;80,165;74,709;88,382;0,666;0,397;1617987;31409;179,649;3,487;18389;2,042;27,33;0,037;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-01;45753;1146;742,143;799;3;3,143;5080,054;127,243;82,402;88,715;0,333;0,349;1636573;18586;181,712;2,064;18399;2,043;24,792;0,04;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-02;46317;564;724,429;802;3;2,714;5142,676;62,622;80,435;89,048;0,333;0,301;1658412;21839;184,137;2,425;18815;2,089;25,972;0,039;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-03;47189;872;696;803;1;2,429;5239,496;96,82;77,278;89,159;0,111;0,27;;;;;18108;2,011;26,017;0,038;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-04;48019;830;725,571;809;6;3,143;5331,653;92,157;80,562;89,825;0,666;0,349;1686373;;187,242;;18696;2,076;25,767;0,039;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-05;48618;599;736;813;4;3,714;5398,161;66,508;81,72;90,269;0,444;0,412;1698268;11895;188,562;1,321;18325;2,035;24,898;0,04;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-06;49886;1268;857,286;818;5;4;5538,95;140,789;95,186;90,824;0,555;0,444;1716505;18237;190,587;2,025;18561;2,061;21,651;0,046;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-07;50435;549;832,571;840;22;6,286;5599,907;60,957;92,442;93,267;2,443;0,698;1735094;18589;192,651;2,064;16730;1,858;20,094;0,05;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-08;51382;947;804,143;844;4;6,429;5705,054;105,147;89,286;93,711;0,444;0,714;1756856;21762;195,068;2,416;17183;1,908;21,368;0,047;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-09;52603;1221;898;853;9;7,286;5840,624;135,57;99,707;94,71;0,999;0,809;1775431;18575;197,13;2,062;16717;1,856;18,616;0,054;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-10;53784;1181;942,143;857;4;7,714;5971,753;131,129;104,608;95,155;0,444;0,857;1795447;20016;199,352;2,222;17579;1,952;18,659;0,054;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-11;54685;901;952,286;858;1;7;6071,793;100,04;105,734;95,266;0,111;0,777;1809263;13816;200,886;1,534;17556;1,949;18,436;0,054;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-12;55983;1298;1052,143;864;6;7,286;6215,913;144,12;116,822;95,932;0,666;0,809;1822931;13668;202,404;1,518;17809;1,977;16,926;0,059;tests performed;40,74;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-13;56591;608;957,857;869;5;7,286;6283,421;67,508;106,353;96,487;0,555;0,809;1844639;21708;204,814;2,41;18305;2,032;19,11;0,052;tests performed;44,91;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-14;57762;1171;1046,714;879;10;5,571;6413,439;130,019;116,219;97,597;1,11;0,619;1861672;17033;206,705;1,891;18083;2,008;17,276;0,058;tests performed;44,91;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-15;59368;1606;1140,857;888;9;6,286;6591,757;178,318;126,672;98,597;0,999;0,698;1881485;19813;208,905;2,2;17804;1,977;15,606;0,064;tests performed;44,91;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-16;60764;1396;1165,857;894;6;5,857;6746,758;155,001;129,448;99,263;0,666;0,65;1902326;20841;211,219;2,314;18128;2,013;15,549;0,064;tests performed;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-17;62455;1691;1238,714;901;7;6,286;6934,513;187,755;137,537;100,04;0,777;0,698;1926770;24444;213,933;2,714;18760;2,083;15,145;0,066;tests performed;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-18;64495;2040;1401,429;907;6;7;7161,019;226,506;155,604;100,706;0,666;0,777;1938028;11258;215,183;1,25;18395;2,042;13,126;0,076;tests performed;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-19;65557;1062;1367,714;910;3;6,571;7278,935;117,916;151,86;101,039;0,333;0,73;1952578;14550;216,799;1,616;18521;2,056;13,542;0,074;tests performed;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-20;66611;1054;1431,429;919;9;7,143;7395,963;117,028;158,935;102,039;0,999;0,793;1972047;19469;218,961;2,162;18201;2,021;12,715;0,079;tests performed;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-21;68414;1803;1521,714;927;8;6,857;7596,154;200,191;168,959;102,927;0,888;0,761;1993124;21077;221,301;2,34;18779;2,085;12,341;0,081;tests performed;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-22;70769;2355;1628,714;940;13;7,429;7857,635;261,481;180,84;104,37;1,443;0,825;2018402;25278;224,108;2,807;19560;2,172;12,009;0,083;tests performed;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-23;73339;2570;1796,429;957;17;9;8142,987;285,353;199,461;106,258;1,888;0,999;;;;;;;;;;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-10-24;76781;3442;2046,571;972;15;10,143;8525,16;382,173;227,235;107,923;1,665;1,126;;;;;;;;;;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
